,length of time series,number of time series compared,incidence mean,incidence std,expected noise:event ratio,max lag,number of populations,individuals within populations similar,individuals across populations similar,Z score mean (v1_sigma),Z score std (v1_sigma),Z score mean (v2_sigma),Z score std (v2_sigma),raw data directory,log ratio,number_of_comparisons,v1_null_mean,v1_null_std,v2_null_mean,v2_null_std,v1 weighted Z-score,v1 p-value,v2 weighted Z-score,v2 p-value,sqrt number_of_comparisons
1175,3341,12,0.171106455,0.073996109,0.760461669,21,4,FALSE,FALSE,2.025766505,1.686768704,-0.780766476,8.777441039,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3341/2021_2_6_11_48_33,-0.273829572,14,-0.009713706,0.937640855,0.002528091,9.381031652,8.122587156,1,-0.312419786,0.377360758,3.741657387
1176,3351,120,0.148112504,0.059509135,1.241733269,24,8,FALSE,TRUE,1.793930488,0.99494482,0.086789871,8.791905695,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3351/2021_2_6_11_50_11,0.216508201,840,0.134064362,0.955758619,0.021171627,9.481914415,50.33435201,1,0.200571037,0.579482997,28.98275349
1177,1516,30,0.221284081,0.058685066,0.984599816,40,5,FALSE,TRUE,1.484006573,1.097001358,0.073368824,4.271635042,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1516/2021_2_6_11_50_16,-0.015519998,75,0.25961706,0.797569354,0.040429147,4.694242634,13.29479897,1,0.060769328,0.524228541,8.660254038
1178,2510,64,0.341751743,0.009215484,1.051538033,32,8,TRUE,TRUE,1.948602266,1.007387093,0.213569004,0.680699282,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2510/2021_2_6_11_51_4,0.050253886,224,0.557000595,1.037240612,0.061492629,0.726280505,20.07980255,1,3.133872876,0.999137422,14.96662955
1179,1308,36,0.097349643,0.053249478,0.246747428,13,6,FALSE,FALSE,3.230040735,1.505946922,0.407625936,4.345501367,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1308/2021_2_6_11_51_8,-1.399390024,109,-0.275024154,0.813387825,-0.066064387,4.936053756,44.98954942,1,1.001908084,0.841806006,10.44030651
1180,2692,25,0.253699851,0.009751793,0.450725732,23,5,TRUE,TRUE,1.95053838,0.735229865,0.247511041,0.478668309,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2692/2021_2_6_11_51_14,-0.796896259,50,0.139375007,0.707850756,0.017956923,0.555245116,18.0925978,1,2.923380488,0.998268734,7.071067812
1181,3295,9,0.148002023,0.05552644,1.815850656,48,3,FALSE,FALSE,0.616473931,1.157446572,-0.364808661,3.058271081,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3295/2021_2_6_11_51_15,0.596554039,10,0.157709652,0.770766105,0.017967608,5.837872892,1.882205279,0.970095925,-0.207343474,0.417870812,3.16227766
1182,1647,126,0.182105994,0.008006923,0.176736908,44,7,TRUE,TRUE,2.841445815,0.966016574,0.485885367,0.522902296,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1647/2021_2_6_11_52_32,-1.733093046,1071,0.689137873,0.861050399,0.117306912,0.523767341,81.80325247,1,23.0295931,1,32.72613634
1183,2473,21,0.083973581,0.070627664,5.350518721,30,3,FALSE,FALSE,0.538246876,1.286967895,0.052287296,3.858660584,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2473/2021_2_6_11_52_34,1.677193513,75,-0.001115682,0.982673483,0.014844591,3.510170136,4.75337622,0.999999,0.09237824,0.536801236,8.660254038
1184,3825,19,0.118211214,0.031709152,0.168928602,55,6,FALSE,FALSE,4.257106446,1.308007243,0.722638382,1.531907039,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3825/2021_2_6_11_52_38,-1.778279126,24,0.611684167,0.873993738,0.108226227,2.073396118,20.43361203,1,1.451720931,0.926710392,4.898979486
1185,4930,30,0.027356322,0.001154267,0.497780374,40,3,TRUE,TRUE,4.21243471,0.812314075,1.394323164,0.457344454,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4930/2021_2_6_11_52_41,-0.697596315,135,-0.326040033,0.885509484,-0.108950281,0.513273766,59.55025016,1,34.02951836,1,11.61895004
1186,4710,13,0.126441287,0.055860316,1.519855327,24,2,FALSE,FALSE,2.762400458,0.617890408,-0.086779725,9.300731528,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4710/2021_2_6_11_52_43,0.418615151,42,0.508966443,1.043532612,0.091046705,10.02311465,13.99469586,1,-0.114978928,0.454230912,6.480740698
1187,3135,22,0.247324924,0.072702311,7.865412513,55,2,FALSE,TRUE,0.151454762,0.958299035,-0.174784999,8.813570023,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3135/2021_2_6_11_52_48,2.062474984,110,-0.118320203,1.002798192,-0.013169582,9.526603977,2.821528524,0.997610231,-0.177926656,0.429390288,10.48808848
1188,2739,34,0.131918047,0.077242708,0.818918292,41,4,FALSE,FALSE,1.749346017,1.257380468,-0.023554713,9.497969537,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2739/2021_2_6_11_52_54,-0.199770966,142,0.250621683,0.999009952,0.056801926,7.755669432,17.87706076,1,-0.123465792,0.45086913,11.91637529
1189,3910,76,0.064167452,0.039541938,0.16709764,36,9,TRUE,FALSE,3.472607802,1.225550563,0.914925756,0.682709952,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3910/2021_2_6_11_53_19,-1.789176967,381,-0.067641074,0.898615069,-0.012314552,0.694351088,76.89933499,1,26.06607675,1,19.5192213
1190,1506,58,0.074552365,0.018943793,0.101832529,4,6,TRUE,FALSE,2.908790936,0.812488482,0.805652244,0.34681686,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1506/2021_2_6_11_53_31,-2.284425689,297,-0.348109936,0.773416028,-0.095309312,0.3973535,72.57208446,1,39.07576075,1,17.23368794
1191,2692,31,0.154687725,0.081284347,1.398517492,9,5,FALSE,FALSE,1.171968433,1.209078309,0.033566833,7.231693443,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2692/2021_2_6_11_53_37,0.335412741,124,-0.066110922,0.966546098,-0.013727808,4.83954387,14.26384966,1,0.10882241,0.543328326,11.13552873
1192,4799,4,0.16711815,0.070915937,1.176581051,46,2,FALSE,FALSE,1.506972227,0.75873393,-3.68395294,2.755509966,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4799/2021_2_6_11_53_37,0.162612819,2,1.183117546,0.598820966,0.145607861,15.19835215,0.764835748,0.777815321,-0.35634237,0.360792091,1.414213562
1193,1995,35,0.294307197,0.069674149,0.155572649,36,7,FALSE,TRUE,2.81243609,0.97642309,0.138435777,4.824649201,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1995/2021_2_6_11_53_48,-1.860642458,70,1.166570279,0.877362899,0.147315189,5.898635474,15.6951033,1,-0.01259452,0.494975646,8.366600265
1194,2280,38,0.266447368,0.068638212,4.100438327,15,2,FALSE,TRUE,0.967516037,1.002779391,0.04347202,7.137292029,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2280/2021_2_6_11_54_0,1.411093877,342,-0.610378065,0.975721291,-0.076268009,7.397018453,29.90646792,1,0.299361336,0.61766782,18.49324201
1195,4619,18,0.127300281,0.053389787,0.03147784,20,3,FALSE,FALSE,3.073264813,1.254404602,0.449382439,3.300661412,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4619/2021_2_6_11_54_2,-3.458471459,58,0.36530366,0.468385881,0.053812503,3.346370306,44.03040003,1,0.900250301,0.816006469,7.615773106
1196,4961,60,0.241819526,0.026299392,0.047188933,17,4,FALSE,TRUE,3.652341087,0.810958636,0.391410796,3.894779251,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4961/2021_2_6_11_55_2,-3.053595879,420,-0.201188575,0.898396486,-0.023061261,4.087695735,87.90534993,1,2.077979888,0.981144394,20.49390153
1197,4183,10,0.337676309,0.061954586,0.582440975,19,2,FALSE,TRUE,1.867109086,0.550844498,0.036998198,5.377093924,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4183/2021_2_6_11_55_5,-0.540527428,20,-0.092561101,0.636417119,-0.009774691,6.014063617,13.77070359,1,0.034780929,0.513872786,4.472135955
1198,4604,35,0.155883083,0.08003203,5.139412163,12,5,TRUE,FALSE,2.534713267,1.610544779,0.503215636,0.856856804,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4604/2021_2_6_11_55_16,1.636938708,145,0.092106664,0.981190461,0.008785215,0.910370155,29.97672685,1,6.539900991,1,12.04159458
1199,4079,39,0.338531943,0.007242876,1.329197369,55,3,TRUE,TRUE,2.058506273,1.005668756,0.203115926,0.898961354,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4079/2021_2_6_11_55_47,0.284575278,234,0.749458366,1.04535517,0.07437003,0.946303164,19.15576929,1,2.081186652,0.981291588,15.29705854
1200,2583,162,0.352258117,0.058935779,0.977143131,56,9,FALSE,TRUE,2.329750581,1.171458086,0.209150695,5.737689279,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2583/2021_2_6_12_1_15,-0.023122137,1377,0.994462392,1.090645571,0.106125024,5.948761866,45.43163197,1,0.642666763,0.739779824,37.10795063
1201,4758,57,0.169892996,0.005152587,1.809393943,8,3,TRUE,TRUE,1.434131515,0.879394624,0.198380753,0.789102285,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4758/2021_2_6_12_1_51,0.592991951,513,0.17554268,0.867472722,0.024665478,0.812095962,32.86145058,1,4.844950441,0.999999367,22.64950331
1202,2933,133,0.251196522,0.071040328,0.679396806,14,7,FALSE,TRUE,1.598130683,0.99804563,0.105316865,8.041338083,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2933/2021_2_6_12_4_54,-0.386549924,1197,0.068342623,0.839215682,0.007804819,8.412669026,63.06737451,1,0.401025085,0.655799172,34.59768778
1203,3761,72,0.063875595,0.05804841,38.09561942,45,9,FALSE,FALSE,0.280963971,0.980527141,-0.469277355,7.584203803,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3761/2021_2_6_12_5_17,3.6400993,278,0.031274297,1.019840865,0.008532786,10.03086547,4.082165154,0.999977691,-0.794217321,0.213534463,16.673332
1204,1734,54,0.367187834,0.009781046,0.753516367,56,3,TRUE,TRUE,2.269363633,0.987064762,0.262500938,0.784427021,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1734/2021_2_6_12_5_43,-0.28300454,459,1.069712557,1.035672598,0.124060397,0.800860132,24.81640139,1,3.703505155,0.99989368,21.42428529
1205,2726,126,0.12280334,0.005618469,0.112312169,29,7,TRUE,TRUE,4.229451495,1.305167392,0.78763604,0.455873916,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2726/2021_2_6_12_7_3,-2.186473058,1071,0.562550929,0.988375314,0.104781725,0.416476022,121.4148979,1,53.6577911,1,32.72613634
1206,3802,34,0.220820311,0.088476157,2.774540583,36,7,TRUE,FALSE,2.022144048,1.660128526,0.329725486,0.668200205,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3802/2021_2_6_12_7_16,1.020485178,77,0.178497293,0.959575613,0.023516217,0.660170357,16.8594683,1,4.070124325,0.999976506,8.774964387
1207,1709,90,0.172674078,0.085790465,1.507951701,25,6,FALSE,TRUE,1.242160861,1.065421474,-0.008891875,8.462762092,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1709/2021_2_6_12_7_55,0.410752241,630,0.277600237,0.963365296,0.046733839,8.955182124,25.13094425,1,-0.155909096,0.438052338,25.0998008
1208,3128,32,0.185182225,0.006341699,1.852244021,35,4,TRUE,TRUE,1.377098672,1.014436728,0.200534502,0.64148646,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3128/2021_2_6_12_8_4,0.616397888,112,0.068739935,0.987917369,0.009980445,0.643238799,14.01571408,1,3.135125845,0.999141098,10.58300524
1209,4433,6,0.146890744,0.005616038,1.260909608,53,2,TRUE,FALSE,2.138945599,1.00266064,0.320403663,0.746249494,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4433/2021_2_6_12_8_4,0.231833372,7,-0.114204702,0.737677414,-0.017174784,0.790057635,8.081141233,1,1.130485394,0.870864125,2.645751311
1210,2906,60,0.195279881,0.082145103,21.10842231,30,4,FALSE,TRUE,0.174884674,1.070511376,-0.203308311,10.51112112,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2906/2021_2_6_12_8_31,3.049672122,420,-0.003486113,1.016996818,0.002462821,11.23340364,3.594419654,0.999837442,-0.37540299,0.353680391,20.49390153
1211,2094,51,0.152002922,0.060692871,0.880593895,5,6,TRUE,FALSE,3.129785725,1.314405366,0.607400232,0.713281665,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2094/2021_2_6_12_8_44,-0.127158718,218,0.059631971,1.061902613,0.009753748,0.67028075,42.68779115,1,13.16484859,1,14.76482306
1212,1831,41,0.085812098,0.041387523,1.281613312,13,4,TRUE,FALSE,2.959181403,1.056263697,0.863332184,0.697122646,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1831/2021_2_6_12_8_50,0.248119684,259,0.365278244,0.919033006,0.087901491,0.592863704,45.42265663,1,21.04931686,1,16.09347694
1213,1013,41,0.046517227,0.017151244,0.550544604,12,7,TRUE,FALSE,1.769439226,1.202984016,0.685843424,0.707852422,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1013/2021_2_6_12_8_55,-0.596847301,102,0.026275213,0.844574585,0.010884314,0.602984803,20.84492462,1,11.30501602,1,10.09950494
1214,3116,28,0.181780671,0.068686545,1.325265275,50,4,TRUE,FALSE,2.340002414,1.728946319,0.320841522,0.655912567,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3116/2021_2_6_12_9_1,0.281612647,115,0.376122315,1.01419215,0.056257604,0.730813935,20.76555986,1,3.88244707,0.999948295,10.72380529
1215,3997,90,0.193169877,0.006809829,2.176317933,12,6,TRUE,TRUE,1.293431566,0.967759865,0.172932805,0.738134975,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3997/2021_2_6_12_10_27,0.777634427,630,-0.051516177,0.976427183,-0.006948855,0.758867152,34.5729011,1,5.949649828,0.999999999,25.0998008
1216,1560,75,0.220239316,0.093149719,0.797613223,51,8,FALSE,FALSE,1.706940708,1.18413712,0.151723242,5.915102104,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1560/2021_2_6_12_10_58,-0.226131482,422,0.480504984,0.888733321,0.071897331,6.261198192,28.34846544,1,0.26190432,0.603302395,20.54263858
1217,4906,15,0.095339041,0.07897859,0.329235604,27,2,FALSE,FALSE,1.664555908,1.421061585,-0.821304523,14.59194563,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4906/2021_2_6_12_10_59,-1.110981662,69,0.669473191,0.850136748,0.073086832,16.15239483,9.722880304,1,-0.459954864,0.322774309,8.306623863
1218,3723,70,0.270446261,0.055361329,0.518055375,51,7,FALSE,TRUE,2.420085931,0.90814255,0.158516193,6.668471355,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3723/2021_2_6_12_12_6,-0.65767314,315,0.537938099,0.94441802,0.06094234,7.251705921,35.37078868,1,0.238807821,0.594372697,17.74823935
1219,1002,112,0.247193114,0.014500545,0.194426537,53,7,TRUE,TRUE,2.400113271,1.385988605,0.387836052,0.563793558,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1002/2021_2_6_12_13_0,-1.637700889,840,0.778589971,1.059424538,0.12599158,0.571128295,44.36012986,1,13.28768662,1,28.98275349
1220,2374,95,0.129140247,0.081451676,23.17941652,57,5,FALSE,TRUE,0.200334843,0.949186582,-0.237843088,11.40512685,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2374/2021_2_6_12_13_44,3.143264666,855,0.067604614,0.998757004,0.019080335,12.26289406,3.885912903,0.999949027,-0.61262368,0.270062598,29.24038303
1221,3592,84,0.179602158,0.007825435,0.199768916,54,7,TRUE,TRUE,3.505005869,0.831465452,0.504740186,0.496464201,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3592/2021_2_6_12_14_46,-1.610594002,462,0.676227563,0.99334016,0.09670563,0.517269341,61.20993334,1,16.95513273,1,21.49418526
1222,2506,14,0.069946414,0.025178737,0.168034053,25,4,TRUE,FALSE,3.434724343,0.980916953,0.901491659,0.402373666,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2506/2021_2_6_12_14_47,-1.783588626,22,-0.189582665,0.652392596,-0.045319141,0.441896228,26.05717294,1,10.04972666,1,4.69041576
1223,2493,60,0.282651424,0.010232657,0.277452184,48,4,TRUE,TRUE,2.858630923,1.075722754,0.351903774,0.571501372,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2493/2021_2_6_12_15_21,-1.28210667,420,0.527010817,1.027513449,0.064123451,0.565574432,46.50449387,1,10.42787878,1,20.49390153
1224,4829,24,0.131626631,0.062144989,0.397011164,7,6,TRUE,FALSE,2.270562175,1.163956565,0.360416328,0.566777285,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4829/2021_2_6_12_15_26,-0.923790878,45,0.117627635,0.766788167,0.024329595,0.641514842,18.83482894,1,3.51439779,0.999779624,6.708203932
1225,1279,59,0.198831184,0.081135355,0.789740694,35,7,FALSE,FALSE,2.067998223,1.568226453,0.22836624,5.012242713,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1279/2021_2_6_12_15_42,-0.236050623,242,0.397050448,0.985198023,0.070203955,5.115124362,26.38438819,1,0.481010345,0.684745427,15.55634919
1226,3737,49,0.369700677,0.056562852,1.1852147,33,7,FALSE,TRUE,1.863673189,1.098441047,0.078753643,5.688380021,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3737/2021_2_6_12_16_31,0.169923939,147,0.464456193,0.935350292,0.04458467,6.29744971,18.13716706,1,0.065784848,0.52622544,12.12435565
1227,1738,29,0.202372922,0.039938867,1.118509239,11,4,TRUE,FALSE,0.938924293,0.910712417,0.157741863,1.016877448,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1738/2021_2_6_12_16_35,0.111996762,154,-0.017951938,0.977026261,-0.002529459,0.891882063,12.15373856,1,2.23001996,0.987126941,12.40967365
1228,4578,58,0.132511562,0.034287871,0.918052422,14,7,TRUE,FALSE,3.047035636,1.21793025,0.52040419,0.568649544,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4578/2021_2_6_12_17_4,-0.085500786,242,0.316671028,1.057437779,0.052199612,0.558813845,40.16738016,1,13.03395394,1,15.55634919
1229,1831,85,0.251312365,0.06713868,3.098309332,16,5,FALSE,TRUE,0.822677466,0.88101032,0.037508268,6.215047052,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1831/2021_2_6_12_17_51,1.130856586,680,0.021789036,0.912112892,0.004052674,6.52316682,22.89696297,1,0.133741046,0.553196327,26.07680962
1230,4628,42,0.215618183,0.00584266,0.616515964,37,6,TRUE,TRUE,2.444110779,1.020368508,0.297904583,0.650770169,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4628/2021_2_6_12_18_17,-0.483671061,126,0.207042258,0.974951179,0.025458575,0.68182263,25.75619418,1,4.485329055,0.99999636,11.22497216
1231,1147,30,0.201598373,0.066093523,3.353856973,30,5,FALSE,TRUE,0.704079676,0.804023841,-0.037910472,4.072680637,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1147/2021_2_6_12_18_20,1.210111019,75,0.000416478,1.02836811,-0.004314645,4.334865132,5.925798347,0.999999998,-0.06711821,0.473243798,8.660254038
1232,4245,24,0.138457008,0.020634152,0.301819772,18,2,FALSE,TRUE,3.017818735,0.624635508,0.432558645,3.421808174,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4245/2021_2_6_12_18_25,-1.19792522,132,-0.492430944,0.598713622,-0.076017694,3.737038674,67.36058261,1,1.563563502,0.941039944,11.48912529
1233,1546,52,0.24947756,0.060315068,0.552020858,34,4,FALSE,TRUE,2.457270839,0.925738864,0.281320954,4.758964393,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1546/2021_2_6_12_18_40,-0.594169447,312,0.737131256,0.995242981,0.104340834,5.026186906,30.52894971,1,0.621960995,0.733016242,17.66352173
1234,1792,30,0.222730655,0.07952583,11.42494939,53,3,FALSE,TRUE,0.566052978,1.302668115,-0.115564485,6.974757607,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1792/2021_2_6_12_18_46,2.435799507,135,0.055935032,1.066171942,0.006231317,7.474595957,5.559173614,0.999999986,-0.189326532,0.424918451,11.61895004
1235,3738,11,0.102826013,0.019068905,0.100321655,42,2,TRUE,FALSE,4.921637236,1.084840537,0.943093836,0.453782162,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3738/2021_2_6_12_18_47,-2.299373707,25,0.929207212,0.766024838,0.175499348,0.421944412,26.05940322,1,9.095919577,1,5
1236,3295,42,0.138644411,0.068584644,4.580558262,29,8,FALSE,FALSE,2.120380892,1.343314432,0.091630594,6.097271788,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3295/2021_2_6_12_18_58,1.521820882,118,0.112226421,1.012000628,0.018825157,7.011118118,21.55546212,1,0.11280219,0.544906309,10.86278049
1237,3226,33,0.149091661,0.07894201,3.045848178,58,9,TRUE,FALSE,2.666468519,1.804355762,0.578376318,0.906453355,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3226/2021_2_6_12_19_6,1.11377941,55,0.329519837,0.957467006,0.061786682,0.691018807,18.10117234,1,5.544178015,0.999999985,7.416198487
1238,3582,108,0.315215481,0.0591234,1.048602639,8,6,FALSE,TRUE,1.165676389,0.892957407,0.067513106,7.013440264,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3582/2021_2_6_12_22_9,0.047458458,918,-0.220405739,0.821412342,-0.024124908,7.229159344,51.1268552,1,0.384068965,0.649536334,30.29851482
1239,2795,69,0.092406212,0.028272987,0.015071013,11,8,TRUE,FALSE,4.133914674,0.768349471,0.914318688,0.317098363,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2795/2021_2_6_12_22_31,-4.19498207,317,0.28645315,0.946008398,0.063976727,0.297544561,72.41173019,1,50.88282612,1,17.80449381
1240,4113,112,0.27374657,0.005017877,0.603539428,25,8,TRUE,TRUE,2.361115695,0.901819936,0.261280112,0.610343474,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4113/2021_2_6_12_25_47,-0.504943908,728,0.270038176,0.902744556,0.029856209,0.638816414,62.49869433,1,9.774573956,1,26.98147513
1241,3140,54,0.251958009,0.061632818,0.505282525,9,9,FALSE,TRUE,2.030410665,1.14830745,0.003891843,6.251215707,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3140/2021_2_6_12_26_21,-0.682637551,135,0.114436054,0.815869741,0.013653732,7.377053856,27.28574446,1,-0.015375093,0.493866467,11.61895004
1242,2470,20,0.164878543,0.062286219,2.17639947,22,4,FALSE,FALSE,2.329924907,0.851909442,0.166925147,5.088644207,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2470/2021_2_6_12_26_23,0.777671892,44,-0.18234086,1.124375096,-0.031611568,5.273559204,14.82110899,1,0.24972576,0.598600282,6.633249581
1243,1149,28,0.180716151,0.102241067,3.2088991,17,6,FALSE,FALSE,1.090180578,1.30175918,-0.228899371,5.110301362,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1149/2021_2_6_12_26_27,1.165927919,60,0.385172577,1.108191888,0.067596191,6.572996136,4.927818507,0.999999584,-0.34940607,0.363392238,7.745966692
1244,4240,46,0.156373052,0.038445362,0.147262532,19,5,FALSE,FALSE,4.176241748,1.617798247,0.589875854,3.611813828,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4240/2021_2_6_12_26_46,-1.915538352,214,0.446131422,0.684985696,0.064872927,4.050290159,79.66123985,1,1.896192719,0.971032717,14.62873884
1245,4960,52,0.216567153,0.044913279,0.919267159,38,9,TRUE,FALSE,1.965290267,1.486610554,0.236516932,0.69087298,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4960/2021_2_6_12_27_27,-0.084178492,147,0.249581912,0.932423071,0.030182004,0.773069886,22.30946331,1,3.23603091,0.999393979,12.12435565
1246,1552,7,0.180872607,0.042643757,1.153055429,48,2,FALSE,FALSE,0.727116645,0.681518207,-0.102879167,2.689199747,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1552/2021_2_6_12_27_27,0.142415314,9,-0.132816412,0.804563479,-0.01088206,4.302456721,3.206458206,0.999328101,-0.064147379,0.474426438,3
1247,3670,12,0.205358765,0.027020699,0.174817379,44,4,TRUE,FALSE,3.218884928,0.419173535,0.423468986,0.267316565,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3670/2021_2_6_12_27_29,-1.7440134,14,0.355140509,0.773307477,0.049782927,0.331617273,13.85626129,1,4.21632199,0.999987584,3.741657387
1248,3067,72,0.286721552,0.067224346,0.371721018,28,9,FALSE,TRUE,2.79842118,1.014466009,0.141847611,6.714604242,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3067/2021_2_6_12_28_34,-0.989611658,252,0.67346433,0.913803609,0.07631207,7.769682786,36.91454478,1,0.133897932,0.553258357,15.87450787
1249,2597,33,0.185108692,0.066293684,0.864825316,11,3,FALSE,FALSE,1.707757643,1.444240568,0.057012286,7.070502131,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2597/2021_2_6_12_28_41,-0.14522774,201,0.00568159,0.906448939,-0.006102697,8.906952398,26.62156884,1,0.100461895,0.540011184,14.17744688
1250,1314,104,0.38018821,0.013410523,1.122605378,32,8,TRUE,TRUE,1.234142564,1.104894282,0.148022864,0.691924827,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1314/2021_2_6_12_29_56,0.115652214,624,0.335232715,1.022711335,0.04039877,0.719915701,21.95610831,1,3.734394193,0.999905916,24.97999199
